,Player,My C Won,Hands,VPIP,BB/100,Total AF,Total AFq
31685,Xsandrrr,-3.24,122,67.21,-132.79,15.8,67.52
31686,xSanelxH,0.08,4,25.0,100.0,,50.0
31687,XSarks,-1.14,240,36.25,-23.75,1.76,44.96
31688,xSchnoops,-2.34,56,73.21,-208.93,2.0,45.28
31689,xshanksx115,-0.85,2,50.0,-2125.0,1.0,50.0
31690,xshx01,-2.04,61,46.67,-167.21,3.8,50.0
31691,xSlick50x,-1.6,15,60.0,-533.33,1.17,43.75
31692,xSneakx,-3.0,32,37.5,-468.75,1.57,52.38
31693,xSouljaZ,-1.0,23,39.13,-217.39,3.67,68.75
31694,xstachix,-1.08,122,46.28,-44.26,0.98,39.6
31695,xstuart,-11.48,194,43.3,-295.88,1.71,42.96
31696,xTevars,-2.0,24,29.17,-416.67,,77.78
31697,xTheGorillaz,2.14,965,47.35,11.09,0.77,31.19
31698,xThexBatx,0.28,13,46.15,107.69,2.67,61.54
31699,xTiy86x,-7.35,145,54.17,-253.45,4.59,65.0
31700,xtkjdtr05,-1.23,48,62.5,-128.12,0.75,29.03
31701,xTom0,1.02,33,51.52,154.55,0.75,27.27
31702,xtr3m4k,-0.8,12,50.0,-333.33,8.0,88.89
31703,xtressuecteds,3.95,303,29.43,65.18,0.86,29.25
31704,Xtudo000,-1.23,22,72.73,-279.55,0.9,32.14
31705,Xtxfx,-1.42,9,66.67,-788.89,,100.0
31706,xuptila,-0.01,1,0.0,-50.0,0.0,0.0
31707,xurupita2020,-3.03,124,36.29,-122.18,3.7,56.92
31708,xuuii,-4.62,567,43.75,-40.74,1.53,39.14
31709,xVezos,1.45,513,22.88,14.13,1.37,39.88
31710,xvirus313,-2.23,35,50.0,-318.57,0.78,29.17
31711,xx krAAnk xx,2.51,936,10.59,13.41,1.0,25.93
31712,Xx Leader Xx,-2.22,192,28.8,-57.81,1.19,36.36
31713,xx547ajwxx,1.97,1351,26.81,7.29,2.94,51.76
31714,xxAvaDONxx,0.37,168,22.89,11.01,1.94,44.93
31715,xxAventoxx,-1.35,153,20.92,-44.12,2.62,56.76
31716,xXCharlie.H,-1.5,97,75.26,-77.32,2.05,46.24
31717,xXCollaco,0.45,107,22.43,21.03,0.88,41.18
31718,XxcrisscrossxX,-1.78,12,50.0,-741.67,0.14,8.33
31719,XxEDYxX,6.08,1514,24.19,20.08,2.17,48.65
31720,xxEvgeniixx1987,-0.73,31,45.16,-117.74,1.8,42.86
31721,xXGAMINGCUMXx,1.67,123,40.16,67.89,8.5,73.91
31722,XXGolovAXX,1.26,59,49.15,106.78,1.6,51.06
31723,xxHanselxx,1.4,45,28.89,155.56,1.0,26.67
31724,XXI-ROLEX,-1.47,3,66.67,-2450.0,1.0,50.0
31725,xXMarvilisXx,-3.92,40,38.46,-490.0,1.44,52.0
31726,xxmmq,0.09,247,36.59,1.82,2.47,54.97
31727,xXNani53Xx,-2.0,12,33.33,-833.33,6.0,60.0
31728,xxnono10,0.77,16,62.5,240.62,0.0,0.0
31729,xxreshetxx,3.21,64,78.13,250.78,2.62,55.0
31730,xxseibel,-0.44,71,38.57,-30.99,0.65,26.83
31731,xxSerKosxx,-4.13,227,45.09,-90.97,2.11,41.3
31732,xXSlingshotX,-0.03,6,0.0,-25.0,0.0,0.0
31733,xxSmoky20xx,-1.77,23,47.83,-384.78,5.0,50.0
31734,XXspurgeonXX,1.39,90,17.78,77.22,1.67,38.46
31735,xxTrantorxx,3.21,78,20.51,205.77,9.0,81.82
31736,XXVMOXX,-1.6,25,48.0,-320.0,7.0,53.85
31737,xxx 00665,-5.75,507,31.26,-56.71,1.32,32.71
31738,xXx_Veko_xXx,1.43,63,68.25,113.49,2.1,60.27
31739,xxxAK238xxx,-7.33,318,64.87,-115.25,3.24,53.87
31740,xxxAzarDxxx,-0.47,519,17.73,-4.53,3.53,46.88
31741,xxxgabbicion,-1.38,7,28.57,-985.71,5.0,83.33
31742,xxxGoodLuckxxxx,-0.27,1,0.0,-1350.0,0.0,0.0
31743,xxxisbxxx,-0.03,92,23.91,-1.63,0.73,28.95
31744,xxxjensxxx,-24.92,294,64.16,-423.81,1.71,54.31
31745,xxxjgqxxx,-0.04,2,0.0,-100.0,0.0,0.0
31746,xxxMasculin,1.66,912,29.88,9.1,2.78,48.44
31747,xxxrichdaddyxxx,-0.8,9,100.0,-444.44,,50.0
31748,xxxx.Roman.17,-0.81,6,100.0,-675.0,0.2,11.11
31749,xxxxKCxxxx,4.44,5831,10.48,3.81,2.7,34.6
31750,xxxxxl80,1.09,761,42.48,7.16,1.84,46.39
31751,xxxxxsilva.5,-7.52,267,61.05,-140.82,0.79,30.65
31752,xxxxxxxx_br,9.67,5113,17.28,9.46,2.16,35.3
31753,XXYYZZZ,-5.93,1123,21.33,-26.4,1.14,28.47
31754,xxZeniTxxAv,0.54,692,21.22,3.9,2.22,43.96
31755,xy0101,-0.6,37,18.92,-81.08,2.67,44.44
31756,Xy@pec,-10.43,283,58.57,-184.28,1.7,51.13
31757,xyHawkeyexy,-1.37,30,50.0,-228.33,2.2,50.0
31758,Xyk43,-1.22,332,31.02,-18.37,2.07,45.16
31759,Xyligan636,-2.07,47,61.7,-220.21,0.58,31.82
31760,Xyliganka719,-0.82,7,66.67,-585.71,2.0,40.0
31761,XyliganY,-7.56,761,59.34,-49.67,0.93,28.35
31762,Xymox1993,-0.13,11,54.55,-59.09,0.2,11.11
31763,xyphey,0.75,26,11.54,144.23,,66.67
31764,xyyR,0.65,60,11.67,54.17,3.5,58.33
31765,Xzang,-1.03,11,45.45,-468.18,0.17,12.5
31766,xZmey444x,19.88,1206,31.86,82.42,2.7,56.03
31767,Xzy_yapp,1.4,189,46.28,37.04,1.06,35.71
31768,Xósem,-4.11,122,33.88,-168.44,1.31,36.96
31769,y Dny,-2.15,40,45.0,-268.75,0.67,27.59
31770,Y!wen666,-0.82,5,60.0,-820.0,0.0,0.0
31771,y.roen,-1.03,16,81.25,-321.87,,75.0
31772,y00noo,-0.89,7,100.0,-635.71,0.67,25.0
31773,Y457VOG,-1.33,19,50.0,-350.0,3.5,63.64
31774,Y4nK333,-0.5,74,18.92,-33.78,4.0,54.55
31775,ya.rimma-83@,-2.36,44,54.55,-268.18,0.88,30.43
31776,ya1na,0.4,110,51.38,18.18,1.08,32.53
31777,Yaaaho,-0.39,104,10.68,-18.75,3.0,30.0
31778,yaabuddy11,5.84,1934,45.43,15.1,1.08,36.56
31779,yabaicwb,2.36,143,55.24,82.52,2.75,49.44
31780,yabaus,-1.5,14,92.86,-535.71,4.0,75.0
31781,yaboijol,-5.58,117,77.39,-238.46,1.15,38.79
31782,yaBrem,4.05,330,46.48,61.36,1.64,38.55
31783,Yaco5000,-2.26,247,49.8,-45.75,1.44,43.33
31784,Yago A Pires,3.21,1125,19.14,14.27,3.27,60.0
31785,yagocampos1,0.72,76,26.32,47.37,2.12,54.84
31786,yagorbr,0.09,30,33.33,15.0,0.86,46.15
31787,yakfolge,-42.38,8106,46.73,-26.14,1.45,36.36
31788,yaki469,1.62,151,24.83,53.64,2.62,42.0
31789,Yakim88,-0.72,47,32.61,-76.6,2.75,45.83
31790,yakim90,-1.16,91,7.69,-63.74,,50.0
31791,yakin13,-15.23,4896,25.68,-15.55,1.37,42.09
31792,yakushim2,-2.0,43,21.95,-232.56,,80.0
31793,Yakut877,0.0,14,71.43,0.0,1.0,41.18
31794,yakyai1971,-2.57,124,45.97,-103.63,1.4,42.42
31795,yallaswag21,1.8,125,34.68,72.0,4.0,61.11
31796,yaLuidgi,-0.85,53,53.85,-80.19,1.05,43.75
31797,Yama94,-1.08,6,66.67,-900.0,1.67,55.56
31798,YAMA_JEDI,0.11,11,36.36,50.0,,50.0
31799,yamaguchi.sk,-4.16,1678,42.47,-12.4,2.64,44.46
31800,yamandu41,0.42,23,69.57,91.3,0.88,30.43
31801,Yamarr66,-1.5,3,100.0,-2500.0,0.0,0.0
31802,Yambatane,-2.34,39,43.59,-300.0,2.4,50.0
31803,yaminot,-1.0,11,63.64,-454.55,,66.67
31804,yan450,-2.0,10,22.22,-1000.0,,100.0
31805,Yana Winner,3.01,214,35.38,70.33,1.58,41.76
31806,yanalnr,4.0,425,38.95,47.06,0.8,25.24
31807,yanbenitez,-1.6,3,100.0,-2666.67,0.0,0.0
31808,yanchilli,-0.69,155,72.73,-22.26,1.53,44.44
31809,yanealliny,-0.1,2,50.0,-250.0,,50.0
31810,YANGSOOL,-1.69,367,25.0,-23.02,2.66,60.0
31811,yanikakoiw0w,-1.0,12,83.33,-416.67,2.25,47.37
31812,Yanis5s,-2.41,20,45.0,-602.5,0.86,33.33
31813,yankady,0.08,7,57.14,57.14,0.5,16.67
31814,yankip,2.34,22,22.73,531.82,2.33,63.64
31815,Yankiseh1995,0.0,3,0.0,0.0,0.0,0.0
31816,yankitsune,-1.16,8,50.0,-725.0,,25.0
31817,yankxv9,1.05,7,57.14,750.0,,50.0
31818,yanman662,0.63,786,32.86,4.01,4.0,56.16
31819,Yann Freitas,-0.09,1,100.0,-450.0,0.0,0.0
31820,Yann3848,-2.89,27,37.04,-535.19,1.67,38.46
31821,YannY35,-3.9,152,44.08,-128.29,0.97,34.91
31822,yanok13,2.55,1134,24.91,11.24,1.41,42.21
31823,Yanok1488,-0.25,41,65.85,-30.49,2.92,63.33
31824,YanoTurtle,5.54,477,35.02,58.07,1.74,47.52
31825,yanpro31,-1.62,7,57.14,-1157.14,0.33,14.29
31826,yanschelter,-0.07,42,26.83,-8.33,16.0,94.12
31827,YanSme,0.0,108,22.22,0.0,1.08,36.11
31828,YANYAIR69,-2.24,46,54.35,-243.48,8.0,63.16
31829,YAPLEV1,-6.47,7469,40.45,-4.85,0.67,26.53
31830,Yaram_kl,-1.93,41,56.1,-235.37,0.67,24.0
31831,Yarderr,-3.17,301,59.33,-52.66,0.83,29.76
31832,YardieMon,-0.97,2,100.0,-2425.0,1.0,42.86
31833,yardy987,-0.22,10,60.0,-110.0,,16.67
31834,yari.1998.p,-1.0,5,40.0,-1000.0,,50.0
31835,Yaroon11,-1.05,62,49.18,-84.68,3.0,50.0
31836,Yaroslava86.,-1.03,53,41.51,-97.17,0.88,36.59
31837,yartzie,7.01,458,28.57,76.53,1.42,39.23
31838,yarus4,-4.64,64,78.13,-362.5,0.37,18.6
31839,Yarval,-0.89,28,46.43,-158.93,1.5,46.15
31840,yashigure,11.5,583,18.9,98.63,6.85,64.49
31841,yashin74,0.33,22,9.52,75.0,2.5,62.5
31842,yashushpan,-26.87,242,38.43,-555.17,2.13,40.0
31843,Yasir198638,-0.25,18,38.89,-69.44,,16.67
31844,yaspavel61,-0.09,98,30.61,-4.59,1.55,39.53
31845,yatoss,-2.42,158,15.29,-76.58,0.83,25.64
31846,yatyesam,-0.47,287,55.32,-8.19,2.5,58.33
31847,yavi65,-1.6,10,40.0,-800.0,0.0,0.0
31848,yawaras,0.02,50,46.94,2.0,1.33,30.77
31849,Yaxum11,-1.91,25,68.0,-382.0,0.62,29.63
31850,yayaIamlorde,-6.05,238,25.74,-127.1,2.43,51.0
31851,yayito192,0.21,3,0.0,350.0,,100.0
31852,yazza60,-0.39,105,53.92,-18.57,0.57,23.61
31853,yBac9i,-3.94,374,25.2,-52.67,3.36,56.92
31854,ybam89,-1.01,14,42.86,-360.71,,75.0
31855,ybbizzza,-1.37,11,36.36,-622.73,0.4,25.0
31856,ybivatel,-0.31,96,26.04,-16.15,1.22,31.43
31857,ybrosha198,3.51,643,29.45,27.29,0.33,14.47
31858,YBSmii,-13.39,416,41.02,-160.94,1.01,29.61
31859,YBULTRA,0.14,5,40.0,140.0,,100.0
31860,ycedlaw,0.12,5,20.0,120.0,,100.0
31861,yda111,-0.04,3,0.0,-66.67,0.0,0.0
31862,ydarat,-0.18,7,28.57,-128.57,0.0,0.0
31863,ydtk,-1.2,6,33.33,-1000.0,0.25,16.67
31864,Yeahbuddy114,-4.93,317,47.15,-77.76,0.63,19.89
31865,YeahGetMoney,-0.02,4,0.0,-25.0,0.0,0.0
31866,Yeahh EH,-1.58,11,81.82,-718.18,0.75,21.43
31867,yebruh,-1.23,10,50.0,-615.0,1.0,25.0
31868,yeet50,-0.41,18,22.22,-113.89,1.0,33.33
31869,Yeetboy123,-2.98,32,46.88,-465.62,4.67,77.78
31870,yeison192718,-0.63,37,75.68,-85.14,6.25,71.43
31871,Yekelaar,0.32,10,40.0,160.0,4.0,66.67
31872,yellowmash2,-23.7,479,80.63,-247.39,4.06,61.73
31873,Yen Rodríguez,-7.03,1597,54.65,-22.01,2.69,55.84
31874,yepa122,-2.08,58,44.83,-179.31,2.43,48.57
31875,yeralldone,-0.53,13,69.23,-203.85,6.0,50.0
31876,yerdosick,-1.84,549,29.85,-16.76,1.71,41.92
31877,YernurB,-0.91,28,96.43,-162.5,2.33,60.0
31878,yeroc692007,0.06,33,39.39,9.09,4.0,30.77
31879,Yeroune,-2.03,7,100.0,-1450.0,5.0,71.43
31880,Yesbaby1122,-17.92,926,27.55,-96.76,0.98,33.43
31881,YesIcanBet,-2.06,263,23.19,-39.16,1.55,39.24
31882,yessinaction,0.48,3,66.67,800.0,0.5,33.33
31883,Yesus007,-2.56,71,59.15,-180.28,0.45,24.1
31884,YeTitus,-0.76,82,20.0,-46.34,0.29,10.53
31885,Yevhen Onosh,-4.05,148,63.95,-136.82,3.57,62.12
31886,yevtushenko,1.97,177,30.86,55.65,1.5,37.04
31887,YEYO1721,1.73,113,42.48,76.55,2.21,44.29
31888,YforYOLO,0.92,33,28.13,139.39,,72.73
31889,Ygorbtt,-8.49,23,78.26,-1845.65,1.45,57.14
31890,ygordelane,-1.69,54,47.17,-156.48,2.57,42.86
31891,YgovAndrey,-0.05,75,9.33,-3.33,,57.14
31892,Yguy90,-0.44,395,30.63,-5.57,2.53,47.65
31893,yimzy16,-5.82,49,77.55,-593.88,2.77,55.38
31894,Yippeekiya,-0.05,1,100.0,-250.0,0.0,0.0
31895,yiyomanya,-1.7,79,53.85,-107.59,0.7,21.88
31896,yjgsm,-1.74,3,66.67,-2900.0,,100.0
31897,yjqian23,-32.03,13718,23.14,-11.67,3.06,56.14
31898,yjw212001,-2.16,90,50.0,-120.0,1.04,37.14
31899,ykov1983,-1.47,149,68.92,-49.33,0.49,25.0
31900,ykpon980,12.59,7942,13.92,7.93,2.4,40.29
31901,ykpon_69,0.01,17,6.25,2.94,,50.0
31902,yKrOn,9.3,1890,18.22,24.6,1.56,41.43
31903,ykt_jeweller,-0.11,1,100.0,-550.0,0.0,0.0
31904,Ykycu_Moe,11.02,10287,12.19,5.36,1.47,35.95
31905,YlaIw,-3.22,30,44.83,-495.0,8.5,80.95
31906,yLaNn-ca,-4.18,139,29.5,-150.36,2.23,50.0
31907,yLaNn-u,-2.38,65,29.23,-183.08,2.0,36.36
31908,Ylianastar,-0.8,9,55.56,-444.44,2.0,50.0
31909,ylik89,-1.03,34,82.35,-151.47,1.2,50.0
31910,ymka87,-0.52,21,38.1,-123.81,0.75,20.0
31911,Ymor114,12.73,2955,38.72,21.54,1.61,46.9
31912,yniki91,-1.89,39,71.79,-242.31,2.17,40.63
31913,ynker70,-4.02,1536,15.88,-13.09,1.86,45.98
31914,YNSF8K,-2.0,13,46.15,-769.23,1.0,28.57
31915,Yo_mama_s716,-9.39,346,76.61,-135.69,1.59,45.06
31916,Yobajur,3.15,959,16.89,16.42,2.61,53.24
31917,Yoda20191215,1.06,12,58.33,441.67,,50.0
31918,Yodelay1984,-1.73,155,24.52,-55.81,1.38,33.33
31919,YoFalcone,-1.5,2,50.0,-3750.0,,100.0
31920,Yogi-thefish,1.74,652,27.36,13.34,1.19,35.22
31921,Yognutiy,0.41,2,100.0,1025.0,,66.67
31922,yohanmb,-0.22,1201,44.52,-0.92,1.09,30.93
31923,Yoka91,3.53,2687,22.73,6.57,1.21,36.33
31924,yokk123,-0.26,2,50.0,-650.0,0.0,0.0
31925,yolanda1954,-3.73,466,49.14,-40.02,2.24,46.64
31926,Yoller1,-1.6,23,56.52,-347.83,0.7,35.0
31927,yolo1010,-1.2,8,100.0,-750.0,5.0,71.43
31928,Yolocake,0.21,33,22.58,31.82,2.5,45.45
31929,yomassss,-2.0,36,74.29,-277.78,1.57,37.93
31930,yomin08,-1.86,16,37.5,-581.25,2.0,50.0
31931,yomurry,-1.02,10,50.0,-510.0,0.33,20.0
31932,Yonah3,-1.89,59,22.03,-160.17,3.17,59.38
31933,yonathansotoa,-0.94,16,33.33,-293.75,4.0,50.0
31934,Yong TAKAJIN,5.91,23,47.83,1284.78,0.75,31.58
31935,Yooo_Landi,-0.66,16,31.25,-206.25,0.0,0.0
31936,Yopalmen,-0.36,4,50.0,-450.0,1.0,25.0
31937,yopo23,4.27,3437,34.75,6.21,2.73,49.35
31938,YordanM1990,-3.2,14,50.0,-1142.86,0.67,28.57
31939,yordanm96,-1.6,10,80.0,-800.0,13.0,86.67
31940,Yorgi69,0.43,368,39.67,5.84,1.62,44.0
31941,Yorkshire66,-1.02,45,45.45,-113.33,7.33,75.86
31942,yoser2711,0.9,179,49.72,25.14,0.41,18.57
31943,YoshioBlack,1.76,26,53.85,338.46,6.0,50.0
31944,yoshivarela,-0.69,2,50.0,-1725.0,0.0,0.0
31945,yoshiyukiA,-2.01,17,11.76,-591.18,0.5,33.33
31946,you0707,-0.74,1200,17.27,-3.08,1.18,24.69
31947,youaresosilly,-8.64,220,45.66,-196.36,0.64,21.6
31948,Youbetya22,-3.61,22,63.64,-820.45,2.43,60.71
31949,youcancallmeal4,1.41,26,61.54,271.15,2.0,45.45
31950,YouGin1983,1.31,76,43.42,86.18,1.55,41.46
31951,youneedbill,-2.0,4,50.0,-2500.0,,100.0
31952,Young Cardinal,1.05,29,55.17,181.03,1.6,48.48
31953,Young Grimmm,-3.61,19,47.37,-950.0,3.0,42.86
31954,Young T.I.,-1.95,15,73.33,-650.0,2.29,64.0
31955,young trad,1.42,31,58.06,229.03,0.4,19.05
31956,young vitek,-0.13,19,68.42,-34.21,1.25,29.41
31957,young_Gun212,-4.87,255,52.76,-95.49,5.35,60.11
31958,YoungBwoi,1.11,34,58.82,163.24,3.29,67.65
31959,youngcripple,0.65,135,20.9,24.07,5.75,62.16
31960,yoUngDude016,1.32,45,37.78,146.67,3.0,47.37
31961,your8,-1.46,6,66.67,-1216.67,1.67,50.0
31962,Youra189,-0.45,33,30.3,-68.18,0.5,10.0
31963,yourgirlwants,-0.06,1,100.0,-300.0,0.0,0.0
31964,YourLuckyDay24,-0.67,17,47.06,-197.06,1.0,40.0
31965,YourSauceGod,-0.33,43,64.29,-38.37,2.36,54.17
31966,yousaname,-1.13,16,53.33,-353.12,1.33,36.36
31967,YoWaney,-1.06,9,22.22,-588.89,,75.0
31968,YoyKnowMyName,1.07,29,31.03,184.48,1.25,38.46
31969,yoyo9992,-0.83,20,50.0,-207.5,2.33,46.67
31970,yPa71,-6.11,3463,38.88,-8.82,1.04,34.88
31971,YPaDiam,0.19,22,18.18,43.18,1.5,54.55
31972,YpoGa,-3.21,109,66.97,-147.25,1.48,45.74
31973,yrengoi333,-2.66,296,48.64,-44.93,2.56,59.13
31974,yretcprof060204,-0.8,32,58.06,-125.0,1.37,50.0
31975,YRGEN66RUS,-8.84,254,52.36,-174.02,3.75,64.38
31976,Yrievi4,-0.33,57,36.36,-28.95,2.43,50.0
31977,YrSmirnov,-0.68,112,23.64,-30.36,1.17,36.84
31978,ysazevedo,-19.21,5805,44.47,-16.55,1.58,41.76
31979,Yserah,-2.52,129,25.78,-97.67,1.27,44.44
31980,YSHJIA,-4.22,419,26.2,-50.36,1.77,40.46
31981,Ysleeves7,-5.64,2067,42.83,-13.64,1.78,42.14
31982,ysmkotm,0.75,284,16.2,13.2,2.31,51.72
31983,Ysoares220,-1.62,245,64.34,-33.06,2.92,52.36
31984,ysoserious35,-0.83,59,32.2,-70.34,1.86,48.15
31985,ystas1962,2.31,202,24.88,57.18,1.29,37.5
31986,YSV22,-11.01,125,54.84,-440.4,0.34,22.03
31987,yu74n,15.25,7158,14.09,10.65,1.94,39.42
31988,yuaisin,-2.93,128,57.94,-114.45,1.33,40.34
31989,YUAN.jr,-3.51,158,52.26,-111.08,1.79,38.2
31990,YugiKokoro,-0.99,15,26.67,-330.0,1.5,50.0
31991,Yugiro,-2.64,725,28.87,-18.21,2.52,40.22
31992,YugLeg1994,-1.78,82,69.14,-108.54,1.24,32.81
31993,yugs83,-0.02,1,0.0,-100.0,0.0,0.0
31994,yujin8587,0.0,3,0.0,0.0,0.0,0.0
31995,Yuka Blanche,-0.12,4,25.0,-150.0,0.0,0.0
31996,Yukonp,-0.72,124,40.32,-29.03,4.78,59.72
31997,Yukonwild77,-3.6,28,67.86,-642.86,0.44,21.21
31998,YulanovAV,-1.91,23,60.87,-415.22,0.8,36.36
31999,Yulechka007,0.15,5,60.0,150.0,,66.67
32000,YulianaXXX,-2.5,128,69.29,-97.66,1.93,53.02
32001,yumiyoshi,0.35,153,43.42,11.44,1.26,43.36
32002,yummy1985,-1.86,401,33.67,-23.19,2.12,47.54
32003,yumoshuai,-5.67,36,88.57,-787.5,3.5,68.63
32004,yunedi,-3.04,11,44.44,-1381.82,1.33,57.14
32005,yung_shooter352,-0.57,23,43.48,-123.91,0.29,21.74
32006,YungDaV666,-1.69,4,100.0,-2112.5,0.0,0.0
32007,yungkidvince,-0.19,11,45.45,-86.36,,16.67
32008,Yunglarn,0.46,67,43.28,34.33,3.8,61.29
32009,yunglubixxx,-1.6,2,50.0,-4000.0,4.0,80.0
32010,yunir1982,-1.54,78,30.77,-98.72,1.86,43.33
32011,yur4ik777,-40.35,17366,16.96,-11.62,2.6,47.71
32012,Yura switoy,-0.96,18,50.0,-266.67,1.5,30.0
32013,yura5,25.73,8218,14.96,15.65,2.34,45.09
32014,Yuraa98588,1.67,31,80.65,269.35,0.94,35.56
32015,Yuralema,3.76,491,13.14,38.29,2.42,42.65
32016,yuranyup,-0.22,13,58.33,-84.62,2.67,61.54
32017,yurchic1970,0.1,22,50.0,22.73,4.0,50.0
32018,Yure Santana,3.08,143,32.17,107.69,9.0,67.92
32019,YURI TORRE5,9.41,1004,43.69,46.86,2.19,49.0
32020,yuri.A159,-0.11,34,23.53,-16.18,1.33,30.77
32021,yuri656,0.21,100,83.84,10.5,0.54,22.22
32022,yurii18,9.29,598,43.87,77.68,2.42,45.17
32023,yurii481,-0.15,46,80.0,-16.3,2.6,54.93
32024,yurik025,-5.93,83,82.72,-357.23,0.71,28.72
32025,yurik156,-8.22,1020,74.14,-40.29,1.75,45.03
32026,yurik2109,-4.52,68,48.53,-332.35,0.78,28.57
32027,Yurik239,3.16,10,60.0,1580.0,0.71,38.46
32028,yurinho21,-1.07,1732,15.43,-3.09,3.69,53.78
32029,yuripr92,-9.07,177,33.9,-256.21,1.91,51.85
32030,YURISAD1,0.46,17,41.18,135.29,4.0,40.0
32031,yurish67,9.48,609,15.51,77.83,2.58,54.92
32032,Yuriy_Iv09,-4.49,158,63.69,-142.09,1.42,34.93
32033,yurkesh,-0.96,3,100.0,-1600.0,2.0,50.0
32034,yurkie47,1.66,48,50.0,172.92,1.08,34.21
32035,yurok24091980,-0.23,14,85.71,-82.14,2.0,40.0
32036,YurUkr,0.02,30,31.03,3.33,2.5,55.56
32037,yustas82,-7.61,238,68.78,-159.87,1.04,36.54
32038,yuvs11,-1.66,33,48.48,-251.52,2.8,58.33
32039,Yuynsay,3.65,293,21.03,62.29,0.79,28.13
32040,yuyuzee,-1.58,45,43.18,-175.56,3.5,56.0
32041,yvalen,-0.23,360,25.83,-3.19,2.91,50.79
32042,yvanodi,-3.13,555,30.56,-28.2,1.67,47.51
32043,yvesagten,-3.57,22,50.0,-811.36,1.67,50.0
32044,yvesanna,-3.6,12,75.0,-1500.0,16.0,94.12
32045,yvestheool,-0.18,17,31.25,-52.94,3.0,50.0
32046,yVitTtalya,-0.79,9,66.67,-438.89,6.0,66.67
32047,yvn745823,-0.3,86,16.47,-17.44,10.0,52.63
32048,ywd999,13.04,1724,16.64,37.82,1.38,32.53
32049,yxyz.drop,-0.03,6,16.67,-25.0,,75.0
32050,yyymmm403,-1.42,7,71.43,-1014.29,1.0,33.33
32051,yzx7,-1.71,35,51.43,-244.29,1.86,40.63
32052,Z-ENERGIES,-0.13,3,66.67,-216.67,0.0,0.0
32053,Z.Falx,0.86,56,23.21,76.79,3.67,68.75
32054,Z.Korol,4.63,456,32.6,50.77,1.45,44.04
32055,Z0R0roronoa,-1.18,10,80.0,-590.0,0.14,8.33
32056,z1z1buczek,3.06,274,25.74,55.84,1.32,36.67
32057,Z3R0CL,-1.65,24,45.83,-343.75,4.0,47.06
32058,Z4dyIII,-13.77,1691,11.76,-40.72,5.0,62.69
32059,Z89Z9,-0.02,3,66.67,-33.33,,100.0
32060,zaaayyc,3.17,49,36.73,323.47,6.0,60.0
32061,Zaaliitis,3.17,77,42.86,205.84,1.92,50.0
32062,Zaan26,-1.43,88,19.54,-81.25,3.0,54.55
32063,Zababaiy,-2.37,376,35.39,-31.52,1.28,36.17
32064,zabaneira,-2.61,28,82.14,-466.07,2.2,39.29
32065,Zabanoff,-5.47,626,42.42,-43.69,1.3,42.92
32066,ZaBigPanda,-1.77,54,77.36,-163.89,1.35,48.21
32067,Zac Clayton,1.24,12,63.64,516.67,,100.0
32068,Zacarkim,-9.15,157,57.32,-291.4,1.94,46.04
32069,Zachello11,-0.19,27,44.44,-35.19,1.67,35.71
32070,Zack Poulin,0.67,122,40.16,27.46,0.74,26.15
32071,zackamundo,-4.45,316,32.05,-70.41,2.74,55.19
32072,zackd1234,-0.8,1,100.0,-4000.0,0.0,0.0
32073,zackryan94,0.01,3,33.33,16.67,0.0,0.0
32074,ZacXo98,-0.43,10,30.0,-215.0,3.0,66.67
32075,ZADUSHU1988,-1.51,63,36.51,-119.84,6.0,50.0
32076,Zaeppi100,-0.84,51,23.53,-82.35,0.71,25.0
32077,Zafinha2006,-0.02,61,18.03,-1.64,14.0,87.5
32078,Zageroo,-13.43,87,82.76,-771.84,0.65,29.25
32079,zagin7,-2.58,41,73.17,-314.63,2.0,50.98
32080,zagovorenniy89,-0.82,73,26.03,-56.16,13.0,59.09
32081,zaguinii,0.47,3,33.33,783.33,0.5,33.33
32082,ZagyiJózsi,0.65,68,33.82,47.79,1.37,34.38
32083,Zah163,-0.02,3,66.67,-33.33,0.0,0.0
32084,Zahar-vin83,0.97,8,25.0,606.25,1.0,40.0
32085,zahar.7703,3.53,1974,19.92,8.94,1.3,41.35
32086,zahar12394,-3.6,48,77.08,-375.0,0.91,24.39
32087,Zahar4593,-1.38,41,75.61,-168.29,4.0,60.87
32088,Zaharione,0.56,42,26.19,66.67,2.33,63.64
32089,zahy95,-2.9,48,87.23,-302.08,0.91,26.32
32090,Zaichixxx,-1.94,10,88.89,-970.0,8.0,88.89
32091,zaiets6666,-7.1,224,79.82,-158.48,1.54,46.61
32092,zaii83,-1.92,81,50.62,-118.52,1.21,38.64
32093,zaitanz,0.31,24,50.0,64.58,5.5,55.0
32094,Zakafanyas,-0.89,14,57.14,-317.86,1.0,45.45
32095,zakarcherr,0.88,5,40.0,880.0,5.0,71.43
32096,zakarea,-6.82,946,32.03,-36.05,1.06,36.79
32097,Zakeeeu,10.01,1054,33.27,47.49,3.48,51.25
32098,Zakew,0.34,12,25.0,141.67,,80.0
32099,zakhar.47,-3.23,41,60.98,-393.9,2.17,44.83
32100,Zakhar026,-2.02,187,15.51,-54.01,0.94,35.71
32101,Zakhar_Gr,-0.38,33,27.27,-57.58,5.0,66.67
32102,zakir7000,-1.14,12,83.33,-475.0,0.75,37.5
32103,zakish,-2.37,67,25.37,-176.87,1.14,40.0
32104,zakj1,-0.75,6,66.67,-625.0,1.0,20.0
